"      时间	    开盘	    最高	    最低	    收盘	         成交量	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	"

" 2019/03/27	   5.794	   5.833	   5.715	   5.828	      272990720	           	       0.00	 2729907.25	 3054492.75	 2947224.75	      0.201	      0.235	     -0.066	3724.410	3750.260	3703.450	3743.390	      138758454	           	           	           	           	           	           	           	           	"
" 2019/03/28	   5.804	   5.865	   5.741	   5.746	      209228992	           	       0.00	 2092289.88	 2865197.00	 2830345.00	      0.181	      0.224	     -0.087	3731.060	3755.720	3710.080	3728.400	      133272129	           	           	           	           	           	           	           	           	"
" 2019/03/29	   5.748	   5.950	   5.725	   5.942	      461334496	           	       0.00	 4613345.00	 3221678.75	 2954733.50	      0.178	      0.215	     -0.074	3739.770	3876.380	3739.770	3872.340	      215639103	           	           	           	           	           	           	           	           	"
" 2019/04/01	   5.984	   6.181	   5.983	   6.177	      307362208	           	       0.00	 3073622.00	 3304626.75	 2962351.75	      0.192	      0.210	     -0.036	3901.170	3982.910	3901.170	3973.930	      271382704	           	           	           	           	           	           	           	           	"
" 2019/04/02	   6.250	   6.251	   6.140	   6.172	      306902816	           	       0.00	 3069028.25	 3115638.50	 3074883.75	      0.201	      0.208	     -0.015	3986.340	3988.100	3956.510	3971.290	      226000341	           	           	           	           	           	           	           	           	"
" 2019/04/03	   6.140	   6.271	   6.134	   6.244	      246671072	           	       0.00	 2466710.75	 3062999.25	 3058746.25	      0.211	      0.209	      0.005	3947.870	4026.500	3939.780	4022.160	      231917368	           	           	           	           	           	           	           	           	"
" 2019/04/04	   6.279	   6.312	   6.213	   6.301	      241418384	           	       0.00	 2414183.75	 3127378.00	 2996287.50	      0.222	      0.211	      0.020	4039.740	4072.110	4021.710	4062.230	      260410939	           	           	           	           	           	           	           	           	"
" 2019/04/08	   6.345	   6.358	   6.156	   6.230	      331775712	           	       0.00	 3317757.00	 2868260.50	 3044969.75	      0.221	      0.213	      0.016	4097.100	4122.600	4017.490	4057.230	      267505576	           	           	           	           	           	           	           	           	"
" 2019/04/09	   6.221	   6.278	   6.195	   6.257	      240895744	           	       0.00	 2408957.50	 2735327.50	 3019977.25	      0.221	      0.215	      0.012	4063.810	4084.240	4038.280	4075.430	      182956808	           	           	           	           	           	           	           	           	"
" 2019/04/10	   6.230	   6.325	   6.168	   6.242	      237363040	           	       0.00	 2373630.50	 2596248.00	 2855943.50	      0.217	      0.215	      0.003	4062.440	4115.380	4035.470	4085.850	      194687613	           	           	           	           	           	           	           	           	"
" 2019/04/11	   6.241	   6.264	   6.130	   6.136	      237348992	           	       0.00	 2373490.00	 2577603.75	 2820301.50	      0.203	      0.213	     -0.020	4083.460	4097.130	3990.240	3997.580	      169049641	           	           	           	           	           	           	           	           	"
" 2019/04/12	   6.130	   6.152	   6.068	   6.120	      193151904	           	       0.00	 1931519.00	 2481070.75	 2804224.50	      0.188	      0.208	     -0.040	3986.780	4006.930	3961.460	3988.620	      135862118	           	           	           	           	           	           	           	           	"
" 2019/04/15	   6.198	   6.226	   6.031	   6.039	      289308512	           	       0.00	 2893085.00	 2396136.50	 2632198.25	      0.168	      0.200	     -0.064	4056.490	4085.390	3974.230	3975.520	      182645571	           	           	           	           	           	           	           	           	"
" 2019/04/16	   6.009	   6.188	   5.970	   6.182	      320674976	           	       0.00	 3206749.75	 2555694.75	 2645511.00	      0.162	      0.192	     -0.061	3958.100	4085.790	3943.490	4085.790	      202041966	           	           	           	           	           	           	           	           	"
